Topic_ID,Created_Year,Created_Month,Topic_Original_Title,Provider_ID,Topic_Desc,Topic_Volume,Topic_Issue,Topic_Counter,Topic_Language,Topic_UID,CategoryID,Topic_Archived
20222,2019,04_Abril,The Mermaids Singing,1,Veniam consequatur alias. Nihil laborum doloremque.,2019,4,0,sp,20222_2,2,0
20223,2019,04_Abril,The Skull Beneath the Skin,1,Rerum vel ipsam. Repellat in porro.,2019,4,0,sp,20223_2,2,0
20224,2019,04_Abril,The Daffodil Sky,1,Quis quos omnis. Aut tenetur nulla.,2019,4,0,sp,20224_2,2,0
20225,2019,04_Abril,Where Angels Fear to Tread,1,Ut sed illum. Quia corporis repellendus.,2019,4,0,sp,20225_2,2,0
20226,2019,04_Abril,In Dubious Battle,1,Voluptatem molestias natus. Sit rerum et.,2019,4,0,sp,20226_2,2,0
20227,2019,04_Abril,O Jerusalem!,1,Eaque natus amet. Nobis aut autem.,2019,4,0,sp,20227_2,2,0
20228,2019,04_Abril,The Waste Land,1,Natus possimus unde. Sunt qui quaerat.,2019,4,0,sp,20228_2,2,0
20229,2019,01_Enero,Behold the Man,1,Omnis molestias non. Suscipit eum accusamus.,2019,4,0,sp,20229_2,2,0
20230,2019,05_Mayo,The Road Less Traveled,1,Ducimus rem consequatur. Nesciunt incidunt molestias.,2019,5,0,sp,20230_2,2,0
20231,2019,05_Mayo,Bury My Heart at Wounded Knee,1,Omnis ex in. Aut aspernatur quas.,2019,5,0,sp,20231_2,2,0
20232,2019,05_Mayo,Look to Windward,1,Qui suscipit sed. Quibusdam voluptas qui.,2019,5,0,sp,20232_2,2,0
20233,2019,05_Mayo,The Mermaids Singing,1,Voluptas natus reprehenderit. Quidem similique dolorem.,2019,5,0,sp,20233_2,2,0
20234,2019,05_Mayo,The Millstone,1,Voluptatem alias dolore. Amet magni dicta.,2019,5,0,sp,20234_2,2,0
20235,2019,05_Mayo,Dying of the Light,1,Molestias saepe beatae. Aperiam dolores dolorem.,2019,5,0,sp,20235_2,2,0
20236,2019,05_Mayo,The Torment of Others,1,Et illo et. Quasi sint ipsam.,2019,5,0,sp,20236_2,2,0
20237,2019,05_Mayo,Some Buried Caesar,1,Est qui consequatur. Recusandae at atque.,2019,5,0,sp,20237_2,2,0
20238,2019,05_Mayo,Beneath the Bleeding,1,Voluptas magni quos. Sit autem dolore.,2019,5,0,sp,20238_2,2,0
20239,2019,05_Mayo,In a Glass Darkly,1,Omnis in amet. Aliquam odit necessitatibus.,2019,5,0,sp,20239_2,2,0
20240,2019,05_Mayo,The Moon by Night,1,Praesentium quos unde. A in molestiae.,2019,5,0,sp,20240_2,2,0
20241,2019,06_Junio,Infinite Jest,1,Id est dignissimos. Nisi non iusto.,2019,6,0,sp,20241_2,2,0
20242,2019,06_Junio,Arms and the Man,1,Est rem magnam. Officia iure recusandae.,2019,6,0,sp,20242_2,2,0
20243,2019,06_Junio,Françoise Sagan,1,Consequatur voluptas consectetur. Numquam assumenda ipsum.,2019,6,0,sp,20243_2,2,0
20244,2019,06_Junio,As I Lay Dying,1,Architecto perferendis at. Molestias fugiat autem.,2019,6,0,sp,20244_2,2,0
20245,2019,06_Junio,An Acceptable Time,1,Ullam quia et. Facere omnis fuga.,2019,6,0,sp,20245_2,2,0
20246,2019,06_Junio,Look to Windward,1,Qui cum sit. Consectetur id neque.,2019,6,0,sp,20246_2,2,0
20247,2019,06_Junio,Pale Kings and Princes,1,Ex pariatur velit. Fugiat minus voluptas.,2019,6,0,sp,20247_2,2,0
20248,2019,06_Junio,Dance Dance Dance,1,Accusamus repellat est. Ea illo laborum.,2019,6,0,sp,20248_2,2,0
20249,2019,06_Junio,The Needle's Eye,1,Aspernatur rerum ipsam. Nostrum ex porro.,2019,6,0,sp,20249_2,2,0
20250,2019,06_Junio,The Other Side of Silence,1,Aliquam asperiores est. Aut recusandae ratione.,2019,6,0,sp,20250_2,2,0
20251,2019,06_Junio,If I Forget Thee Jerusalem,1,Quasi possimus animi. Molestias quas reiciendis.,2019,6,0,sp,20251_2,2,0
20252,2019,06_Junio,To Say Nothing of the Dog,1,Consequatur veniam dolores. Eius animi minima.,2019,6,0,sp,20252_2,2,0
20253,2019,06_Junio,A Passage to India,1,Occaecati autem quos. Provident recusandae doloremque.,2019,6,0,sp,20253_2,2,0
20254,2019,07_Julio,The Other Side of Silence,1,Exercitationem maiores natus. Eum asperiores ut.,2019,7,0,sp,20254_2,2,0
20255,2019,08_Agosto,Quo Vadis,1,Quo ea molestias. Necessitatibus molestias occaecati.,2019,8,0,sp,20255_2,2,0
20256,2019,09_Septiembre,In Death Ground,1,Possimus est accusamus. Provident temporibus quo.,2019,9,0,sp,20256_2,2,0
20257,2019,10_Octubre,The Heart Is Deceitful Above All Things,1,Quae non odio. Aut suscipit cumque.,2019,10,0,sp,20257_2,2,0
20258,2019,11_Noviembre,The Wives of Bath,1,Dolor sunt animi. Totam vel quis.,2019,11,0,sp,20258_2,2,0
20259,2019,12_Diciembre,Blood's a Rover,1,Libero repellendus eos. Cumque repellat nihil.,2019,12,0,sp,20259_2,2,0
20260,2020,01_Enero,The Wind's Twelve Quarters,1,Inventore alias labore. Consequatur id qui.,2020,1,0,sp,20260_2,2,0
20261,2020,02_Febrero,This Side of Paradise,1,Dicta rerum amet. Libero atque maiores.,2020,2,0,sp,20261_2,2,0
20262,2020,03_Marzo,Brandy of the Damned,1,Et minima et. Harum et et.,2020,3,0,sp,20262_2,2,0
20296,2020,04_Abril,The Last Enemy,1,Numquam voluptatem minus. Consequatur illo libero.,2020,4,0,sp,20296_2,2,0
20316,2020,05_Mayo,Rosemary Sutcliff,1,Et ipsam maiores. Ratione sed est.,2020,5,0,sp,20316_2,2,0
20317,2020,06_Junio,A Catskill Eagle,1,Odit vero non. Qui nostrum repudiandae.,2020,6,0,sp,20317_2,2,0
20318,2020,07_Julio,A Darkling Plain,1,Veniam qui voluptas. Est labore sequi.,2020,7,0,sp,20318_2,2,0
20320,2020,08_Agosto,Look to Windward,1,Rerum voluptatum eos. Dolorem asperiores voluptatem.,2020,8,0,sp,20320_2,2,0
20321,2020,09_Septiembre,Fame Is the Spur,1,Magnam quam est. Autem illo excepturi.,2020,9,0,sp,20321_2,2,0
20323,2020,10_Octubre,The Mermaids Singing,1,Ex magni non. Vel voluptatum corporis.,2020,10,0,sp,20323_2,2,0
20324,2020,11_Noviembre,The Soldier's Art,1,Et explicabo occaecati. Beatae est dignissimos.,2020,11,0,sp,20324_2,2,0
20327,2020,12_Diciembre,All Passion Spent,1,Voluptatibus aut ipsum. Eius nihil sit.,2020,12,0,sp,20327_2,2,0
20329,2021,01_Enero,Arms and the Man,1,Alias rerum et. Aut eligendi inventore.,2021,1,0,sp,20329_2,2,0
20331,2021,02_Febrero,To a God Unknown,1,Iusto ea accusamus. Natus id asperiores.,2021,2,0,sp,20331_2,2,0
20332,2021,03_Marzo,Things Fall Apart,1,Perspiciatis sed enim. Sed placeat velit.,2021,3,0,sp,20332_2,2,0
20333,2021,04_Abril,Fear and Trembling,1,Molestias iusto architecto. Cum nesciunt ut.,2021,4,0,sp,20333_2,2,0
20335,2021,05_Mayo,No Highway,1,Soluta non tempore. Aut et quos.,2021,5,0,sp,20335_2,2,0
20337,2021,06_Junio,Noli Me Tangere,1,Consequatur animi nemo. Est tempora consequatur.,2021,6,0,sp,20337_2,2,0
20338,2021,07_Julio,No Longer at Ease,1,Aut inventore consequatur. Et non dignissimos.,2021,7,0,sp,20338_2,2,0
20340,2021,08_Agosto,All the King's Men,1,Reiciendis eligendi voluptatem. Et voluptates doloremque.,2021,8,0,sp,20340_2,2,0
20341,2021,09_Septiembre,No Highway,1,Ea qui totam. Eos accusamus velit.,2021,9,0,sp,20341_2,2,0
20342,2021,11_Noviembre,I Know Why the Caged Bird Sings,1,Soluta assumenda tempora. Rerum deleniti sint.,2021,11,0,sp,20342_2,2,0
20344,2021,12_Diciembre,Taming a Sea Horse,1,Debitis vel tenetur. Iste quia adipisci.,2021,12,0,sp,20344_2,2,0
20345,2022,01_Enero,Time To Murder And Create,1,Maxime ut at. Omnis repudiandae ab.,2022,1,0,sp,20345_2,2,0
20346,2022,03_Marzo,Sleep the Brave,1,Sunt dolorem sed. Omnis at ipsum.,2022,3,0,sp,20346_2,2,0
20347,2022,04_Abril,All the King's Men,1,Harum libero blanditiis. Repellat labore tenetur.,2022,4,0,sp,20347_2,2,0
20348,2022,05_Mayo,This Lime Tree Bower,1,Officiis est autem. Et unde rem.,2022,5,0,sp,20348_2,2,0
20349,2022,06_Junio,The Stars' Tennis Balls,1,Earum perspiciatis ducimus. Maiores totam animi.,2022,6,0,sp,20349_2,2,0
20350,2022,07_Julio,Blue Remembered Earth,1,Impedit vel dolore. Atque molestias enim.,2022,7,0,sp,20350_2,2,0
20351,2022,10_Octubre,Lilies of the Field,1,Reiciendis sint aut. Vero porro ad.,2022,8,0,sp,20351_2,2,0
20352,2022,09_Septiembre,The Violent Bear It Away,1,Quia est nobis. Ut impedit quia.,2022,9,0,sp,20352_2,2,0
20353,2022,10_Octubre,A Passage to India,1,Ullam ut ab. Blanditiis deleniti et.,2022,10,0,sp,20353_2,2,0
20354,2022,11_Noviembre,I Sing the Body Electric,1,Et sit labore. Explicabo perferendis aliquid.,2022,11,0,sp,20354_2,2,0
20355,2022,12_Diciembre,I Know Why the Caged Bird Sings,1,Et similique nesciunt. Corporis placeat ipsum.,2022,12,0,sp,20355_2,2,0
20356,2023,01_Enero,The Yellow Meads of Asphodel,1,Expedita omnis perspiciatis. Sed reiciendis ea.,2023,1,0,sp,20356_2,2,0
20357,2023,02_Febrero,Fame Is the Spur,1,Magnam consequatur id. Velit itaque numquam.,2023,2,0,sp,20357_2,2,0
20358,2023,03_Marzo,Butter In a Lordly Dish,1,Laboriosam sit ut. Fugiat rerum eos.,2023,3,0,sp,20358_2,2,0
20359,2023,04_Abril,Look to Windward,1,Deleniti sapiente ducimus. Quia ut sit.,2023,4,0,sp,20359_2,2,0
20360,2023,06_Junio,East of Eden,1,Ullam totam amet. Sint culpa molestiae.,2023,6,0,sp,20360_2,2,0
5051,2016,02_February,The Man Within,1,Ducimus temporibus vel. Itaque vitae architecto.,2016,2,0,en,5051_1,1,1
5065,2016,04_April,Pale Kings and Princes,1,Explicabo aut aut. Quibusdam ut non.,2016,4,0,en,5065_1,1,1
5066,2016,04_April,Cover Her Face,1,Doloribus inventore est. Ut consequatur ullam.,2016,4,0,en,5066_1,1,1
5067,2016,04_April,A Catskill Eagle,1,Unde commodi saepe. Commodi corrupti aut.,2016,4,0,en,5067_1,1,1
5068,2016,04_April,Jesting Pilate,1,Sequi non magni. Dolor vel sint.,2016,4,0,en,5068_1,1,1
5069,2016,04_April,A Scanner Darkly,1,Sit rerum qui. Et saepe et.,2016,4,0,en,5069_1,1,1
5070,2016,04_April,In a Dry Season,1,In natus incidunt. Amet sit ab.,2016,4,0,en,5070_1,1,1
5071,2016,04_April,The Far-Distant Oxus,1,Ut dolorum voluptate. Eius et iure.,2016,4,0,en,5071_1,1,1
5072,2016,04_April,Beneath the Bleeding,1,Est dolorem natus. Fuga aut cupiditate.,2016,4,0,en,5072_1,1,1
5073,2016,04_April,Blood's a Rover,1,Eligendi adipisci accusantium. Aut fugit qui.,2016,4,0,en,5073_1,1,1
5074,2016,04_April,The Heart Is a Lonely Hunter,1,Et amet fugit. Voluptatem aliquam vero.,2016,4,0,en,5074_1,1,1
5075,2016,04_April,The Lathe of Heaven,1,Non quis modi. Amet modi occaecati.,2016,4,0,en,5075_1,1,1
5076,2016,04_April,Rosemary Sutcliff,1,Consequatur sed consequuntur. Earum sit alias.,2016,4,0,en,5076_1,1,1
5077,2016,04_April,"Look Homeward, Angel",1,Repellat temporibus omnis. Deleniti at voluptas.,2016,4,0,en,5077_1,1,1
5078,2016,04_April,Fame Is the Spur,1,Aperiam beatae eos. Nisi omnis veniam.,2016,4,0,en,5078_1,1,1
5079,2016,04_April,The Golden Apples of the Sun,1,Non facere eos. Iste molestiae necessitatibus.,2016,4,0,en,5079_1,1,1
5080,2016,05_May,A Summer Bird-Cage,1,Sapiente sit aut. Modi corporis architecto.,2016,5,0,en,5080_1,1,1
5081,2016,05_May,Where Angels Fear to Tread,1,Sed rerum eius. Molestiae et nemo.,2016,5,0,en,5081_1,1,1
5082,2016,05_May,A Monstrous Regiment of Women,1,Dolores iusto perferendis. Reprehenderit ratione excepturi.,2016,5,0,en,5082_1,1,1
5083,2016,05_May,Let Us Now Praise Famous Men,1,Dolorum consequuntur rerum. Laborum in doloremque.,2016,5,0,en,5083_1,1,1
5084,2016,05_May,Now Sleeps the Crimson Petal,1,Dolores nihil molestiae. Maxime incidunt labore.,2016,5,0,en,5084_1,1,1
5085,2016,05_May,Lilies of the Field,1,Eum eaque dolore. Quam omnis numquam.,2016,5,0,en,5085_1,1,1
5086,2016,05_May,The Curious Incident of the Dog in the Night-Time,1,Veniam odit et. Non ea id.,2016,5,0,en,5086_1,1,1
5087,2016,05_May,The Other Side of Silence,1,Numquam quo ducimus. Et voluptatem dolorum.,2016,5,0,en,5087_1,1,1
5088,2016,05_May,Time To Murder And Create,1,Voluptate accusantium pariatur. Aut quibusdam maxime.,2016,5,0,en,5088_1,1,1
5089,2016,05_May,Fame Is the Spur,1,In nulla ratione. Non debitis aspernatur.,2016,5,0,en,5089_1,1,1
5090,2016,05_May,A Confederacy of Dunces,1,Sit quo nisi. Ut aut explicabo.,2016,5,0,en,5090_1,1,1
5091,2016,05_May,Specimen Days,1,Non dolores voluptatem. Explicabo repellat quod.,2016,5,0,en,5091_1,1,1
5092,2016,05_May,Pale Kings and Princes,1,Sed recusandae molestiae. Culpa quo excepturi.,2016,5,0,en,5092_1,1,1
5093,2016,05_May,Beneath the Bleeding,1,Ea sint tempore. Impedit ducimus esse.,2016,5,0,en,5093_1,1,1
5094,2016,05_May,Unweaving the Rainbow,1,Perferendis possimus voluptatum. Aut sed atque.,2016,5,0,en,5094_1,1,1
5095,2016,05_May,The Skull Beneath the Skin,1,Dolorum nobis alias. Placeat molestiae unde.,2016,5,0,en,5095_1,1,1
5096,2016,05_May,The Grapes of Wrath,1,Sit id ipsa. Eaque occaecati sunt.,2016,5,0,en,5096_1,1,1
5097,2016,05_May,All the King's Men,1,Aut odit possimus. Autem corporis quae.,2016,5,0,en,5097_1,1,1
5098,2016,05_May,Down to a Sunless Sea,1,Facere non voluptatem. Repudiandae nulla deserunt.,2016,5,0,en,5098_1,1,1
5099,2016,05_May,To Sail Beyond the Sunset,1,Quasi eius modi. Similique iusto laudantium.,2016,5,0,en,5099_1,1,1
5100,2016,06_June,The Stars' Tennis Balls,1,Ad possimus deserunt. Consequatur iusto corporis.,2016,6,0,en,5100_1,1,1
5101,2016,06_June,The Daffodil Sky,1,Ullam id pariatur. Voluptatem sequi enim.,2016,6,0,en,5101_1,1,1
5102,2016,06_June,The Needle's Eye,1,Occaecati est distinctio. Quasi exercitationem quas.,2016,6,0,en,5102_1,1,1
5103,2016,06_June,Blithe Spirit,1,Voluptatem rerum ab. Cumque aut quo.,2016,6,0,en,5103_1,1,1
5104,2016,06_June,Time of our Darkness,1,Officiis iste voluptas. Vel harum omnis.,2016,6,0,en,5104_1,1,1
5105,2016,06_June,If I Forget Thee Jerusalem,1,Quia soluta earum. Et nulla nemo.,2016,6,0,en,5105_1,1,1
5106,2016,06_June,All the King's Men,1,Deleniti voluptatem nulla. Iste dolorem dolores.,2016,6,0,en,5106_1,1,1
5107,2016,06_June,I Know Why the Caged Bird Sings,1,Corrupti maiores ut. Quaerat quis itaque.,2016,6,0,en,5107_1,1,1
5108,2016,06_June,The Torment of Others,1,Saepe id est. Ut nulla maxime.,2016,6,0,en,5108_1,1,1
5109,2016,06_June,Some Buried Caesar,1,Aut animi esse. Officia accusamus porro.,2016,6,0,en,5109_1,1,1
5110,2016,06_June,For a Breath I Tarry,1,Ad a consequatur. Voluptatem praesentium iusto.,2016,6,0,en,5110_1,1,1
5111,2016,06_June,The Moving Finger,1,Nihil amet possimus. Minima deserunt eos.,2016,6,0,en,5111_1,1,1
5112,2016,06_June,Tirra Lirra by the River,1,Delectus voluptas eius. Ea voluptate velit.,2016,6,0,en,5112_1,1,1
5113,2016,06_June,Fear and Trembling,1,Laborum tempore sit. At hic provident.,2016,6,0,en,5113_1,1,1
5114,2016,06_June,Jesting Pilate,1,Fuga sapiente quisquam. Saepe corporis et.,2016,6,0,en,5114_1,1,1
5115,2016,06_June,Jacob Have I Loved,1,Aperiam odio vel. Sint in omnis.,2016,6,0,en,5115_1,1,1
5116,2016,06_June,The Doors of Perception,1,Laudantium aut et. Earum sequi sed.,2016,6,0,en,5116_1,1,1
5117,2016,06_June,The Line of Beauty,1,Enim voluptatem earum. Sunt aliquid vel.,2016,6,0,en,5117_1,1,1
5118,2016,06_June,Ego Dominus Tuus,1,Nihil officia voluptatem. Voluptates quidem labore.,2016,6,0,en,5118_1,1,1
5119,2016,06_June,No Longer at Ease,1,Et sed rerum. Saepe consequatur qui.,2016,6,0,en,5119_1,1,1
5120,2016,06_June,Infinite Jest,1,Et mollitia sint. Magni facilis aut.,2016,6,0,en,5120_1,1,1
5121,2016,06_June,The Wealth of Nations,1,Iusto vitae ad. Nulla esse sint.,2016,6,0,en,5121_1,1,1
5122,2016,07_July,Time of our Darkness,1,Ipsum architecto numquam. Nulla qui et.,2016,7,0,en,5122_1,1,1
5123,2016,07_July,Recalled to Life,1,Natus necessitatibus asperiores. Neque iste animi.,2016,7,0,en,5123_1,1,1
5124,2016,07_July,The Golden Apples of the Sun,1,Est dolor et. Dolor qui dolor.,2016,7,0,en,5124_1,1,1
5125,2016,07_July,Arms and the Man,1,Quia nobis rerum. Enim deleniti vero.,2016,7,0,en,5125_1,1,1
5126,2016,07_July,Sleep the Brave,1,Aut in architecto. Omnis animi dolor.,2016,7,0,en,5126_1,1,1
5127,2016,07_July,The Stars' Tennis Balls,1,Ipsam earum molestiae. Sed a libero.,2016,7,0,en,5127_1,1,1
5128,2016,07_July,A Swiftly Tilting Planet,1,Quia provident aut. Eveniet molestias ut.,2016,7,0,en,5128_1,1,1
5129,2016,07_July,In Death Ground,1,Accusantium velit et. Dolorem dolorem non.,2016,7,0,en,5129_1,1,1
5130,2016,07_July,Everything is Illuminated,1,Totam consequatur est. Sit tempora sed.,2016,7,0,en,5130_1,1,1
5131,2016,07_July,The Skull Beneath the Skin,1,In libero voluptatum. A dignissimos mollitia.,2016,7,0,en,5131_1,1,1
5132,2016,07_July,Arms and the Man,1,Debitis quidem saepe. Deserunt enim sapiente.,2016,7,0,en,5132_1,1,1
5133,2016,07_July,Carrion Comfort,1,Adipisci sunt eaque. Illum ad voluptas.,2016,7,0,en,5133_1,1,1
5134,2016,07_July,Brandy of the Damned,1,Odit quo qui. At esse illo.,2016,7,0,en,5134_1,1,1
5135,2016,07_July,The Other Side of Silence,1,Sit esse et. Quo ex aliquid.,2016,7,0,en,5135_1,1,1
5136,2016,07_July,The Waste Land,1,Explicabo itaque libero. Excepturi molestias in.,2016,7,0,en,5136_1,1,1
5137,2016,07_July,The Violent Bear It Away,1,Ea vel dolorem. Sed quo eos.,2016,7,0,en,5137_1,1,1
5138,2016,07_July,I Will Fear No Evil,1,Qui ut dolorem. At sint ratione.,2016,7,0,en,5138_1,1,1
5139,2016,07_July,Terrible Swift Sword,1,Fugiat perspiciatis rerum. Sed optio sit.,2016,7,0,en,5139_1,1,1
5140,2016,07_July,Carrion Comfort,1,Saepe odio id. Dolorem dolores reprehenderit.,2016,7,0,en,5140_1,1,1
5141,2016,08_August,Vile Bodies,1,Doloremque vel voluptatum. Sit quia ab.,2016,8,0,en,5141_1,1,1
5142,2016,08_August,O Jerusalem!,1,Reiciendis ipsa amet. Voluptate nemo tenetur.,2016,8,0,en,5142_1,1,1
5143,2016,08_August,The Daffodil Sky,1,Animi harum quisquam. Harum doloribus dolores.,2016,8,0,en,5143_1,1,1
5144,2016,08_August,Down to a Sunless Sea,1,Ut error eius. Placeat saepe perspiciatis.,2016,8,0,en,5144_1,1,1
5145,2016,08_August,A Glass of Blessings,1,Corrupti voluptates saepe. Nesciunt omnis tempora.,2016,8,0,en,5145_1,1,1
5146,2016,08_August,The Moving Toyshop,1,Sit cumque doloribus. Sapiente sit voluptates.,2016,8,0,en,5146_1,1,1
5147,2016,08_August,The Mermaids Singing,1,Excepturi voluptate nulla. Architecto doloribus omnis.,2016,8,0,en,5147_1,1,1
5148,2016,08_August,In a Glass Darkly,1,Odit ut vitae. Qui et suscipit.,2016,8,0,en,5148_1,1,1
5149,2016,08_August,Carrion Comfort,1,Deserunt voluptatibus sit. Illo voluptas reprehenderit.,2016,8,0,en,5149_1,1,1
5150,2016,08_August,Paths of Glory,1,Voluptatem est natus. Dolor error beatae.,2016,8,0,en,5150_1,1,1
5151,2016,08_August,What's Become of Waring,1,Repellendus nihil consequatur. Quibusdam earum animi.,2016,8,0,en,5151_1,1,1
5152,2016,08_August,The Line of Beauty,1,Voluptas tenetur perferendis. Porro modi sunt.,2016,8,0,en,5152_1,1,1
5153,2016,08_August,All Passion Spent,1,Temporibus perspiciatis totam. Qui ratione unde.,2016,8,0,en,5153_1,1,1
5154,2016,08_August,Oh! To be in England,1,Ipsa consequatur commodi. Qui dignissimos ipsam.,2016,8,0,en,5154_1,1,1
5155,2016,08_August,Number the Stars,1,Aliquam ea ut. Optio aut porro.,2016,8,0,en,5155_1,1,1
5156,2016,08_August,The Last Enemy,1,Aut quidem exercitationem. Fuga animi hic.,2016,8,0,en,5156_1,1,1
5157,2016,08_August,Dying of the Light,1,Distinctio omnis dolore. Ut asperiores enim.,2016,8,0,en,5157_1,1,1
5158,2016,08_August,No Highway,1,Dolorem quia dolorem. Possimus placeat iste.,2016,8,0,en,5158_1,1,1
5159,2016,08_August,Quo Vadis,1,Unde voluptatem vel. Nam alias nobis.,2016,8,0,en,5159_1,1,1
5160,2016,08_August,No Longer at Ease,1,Id illum blanditiis. Qui ex tempore.,2016,8,0,en,5160_1,1,1
5161,2016,08_August,Moab Is My Washpot,1,Aliquam impedit enim. Id non deleniti.,2016,8,0,en,5161_1,1,1
5162,2016,08_August,Fear and Trembling,1,Labore animi ut. Soluta nisi sint.,2016,8,0,en,5162_1,1,1
5163,2016,08_August,The Man Within,1,Iste et tenetur. Ut omnis deserunt.,2016,8,0,en,5163_1,1,1
5164,2016,08_August,After Many a Summer Dies the Swan,1,Voluptatem eos esse. Labore et voluptate.,2016,8,0,en,5164_1,1,1
5182,2016,09_September,A Monstrous Regiment of Women,1,Minus porro animi. Sit ut blanditiis.,2016,9,0,en,5182_1,1,1
5183,2016,09_September,O Pioneers!,1,Amet aperiam assumenda. Perspiciatis sunt dolores.,2016,9,0,en,5183_1,1,1
5184,2016,09_September,Where Angels Fear to Tread,1,Id quasi optio. Magnam qui dolorem.,2016,9,0,en,5184_1,1,1
5185,2016,09_September,Blithe Spirit,1,Et modi id. A quisquam veritatis.,2016,9,0,en,5185_1,1,1
5186,2016,09_September,Blood's a Rover,1,Et molestiae dolor. Perspiciatis sed qui.,2016,9,0,en,5186_1,1,1
5187,2016,09_September,The Heart Is a Lonely Hunter,1,Harum nobis praesentium. Accusantium excepturi sunt.,2016,9,0,en,5187_1,1,1
5188,2016,09_September,The Wealth of Nations,1,Occaecati modi quibusdam. Officiis quo minima.,2016,9,0,en,5188_1,1,1
5189,2016,09_September,Frequent Hearses,1,Tenetur quibusdam sed. Molestiae voluptate ut.,2016,9,0,en,5189_1,1,1
5190,2016,09_September,The Mirror Crack'd from Side to Side,1,Voluptatem repellat nesciunt. Natus blanditiis eaque.,2016,9,0,en,5190_1,1,1
5191,2016,09_September,Clouds of Witness,1,Minima ducimus est. Est qui id.,2016,9,0,en,5191_1,1,1
5192,2016,09_September,A Catskill Eagle,1,Delectus est amet. Qui non praesentium.,2016,9,0,en,5192_1,1,1
5193,2016,09_September,The Wind's Twelve Quarters,1,Quas quibusdam adipisci. Expedita consequatur rerum.,2016,9,0,en,5193_1,1,1
5194,2016,09_September,Arms and the Man,1,Occaecati et cumque. Modi cumque cupiditate.,2016,9,0,en,5194_1,1,1
5195,2016,09_September,East of Eden,1,Debitis amet sapiente. Illum qui similique.,2016,9,0,en,5195_1,1,1
5196,2016,09_September,Number the Stars,1,Aut sequi soluta. Repellendus quisquam sint.,2016,9,0,en,5196_1,1,1
5197,2016,09_September,I Sing the Body Electric,1,Vero unde tenetur. Velit et expedita.,2016,9,0,en,5197_1,1,1
5198,2016,09_September,The Waste Land,1,Aut occaecati eos. Sit aperiam qui.,2016,9,0,en,5198_1,1,1
5202,2016,10_October,Surprised by Joy,1,Enim hic natus. Temporibus consectetur nisi.,2016,10,0,en,5202_1,1,1
5203,2016,10_October,This Side of Paradise,1,Eum quae exercitationem. Delectus quis molestiae.,2016,10,0,en,5203_1,1,1
5204,2016,10_October,In Dubious Battle,1,Culpa voluptatem sed. Et sunt non.,2016,10,0,en,5204_1,1,1
5205,2016,10_October,Brandy of the Damned,1,Et iusto tempora. Explicabo ducimus rem.,2016,10,0,en,5205_1,1,1
5206,2016,10_October,The Golden Bowl,1,Quia et debitis. Eos eaque et.,2016,10,0,en,5206_1,1,1
5207,2016,10_October,Wildfire at Midnight,1,Necessitatibus beatae repudiandae. Sint necessitatibus et.,2016,10,0,en,5207_1,1,1
5208,2016,10_October,Time of our Darkness,1,Nobis laboriosam cum. Non delectus cumque.,2016,10,0,en,5208_1,1,1
5209,2016,10_October,Butter In a Lordly Dish,1,Nesciunt aut sapiente. Repellendus ipsum libero.,2016,10,0,en,5209_1,1,1
5210,2016,10_October,Lilies of the Field,1,Libero perferendis omnis. Molestias officiis tempora.,2016,10,0,en,5210_1,1,1
5211,2016,10_October,Edna O'Brien,1,Doloremque eum quidem. Similique totam nulla.,2016,10,0,en,5211_1,1,1
